PRASYMO_ID;PRASYMO_PATEIKIMO_DATA;LANKYTI_NUO;ISTAIGA;ISTAIGOS_KODAS;KALBA;PAGEIDAUJAMA_LANKYTI_KLASE;MOK_GATV_K;MOK_SENIUNIJOS_NR;MOK_TER_REJ_KODAS
6430;"2017-03-05 22:39:20";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;1632;13;G1
6430;"2017-03-05 22:39:20";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;1632;13;G1
6430;"2017-03-05 22:39:20";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;1632;13;G1
6430;"2017-03-05 22:39:20";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;1632;13;G1
6430;"2017-03-05 22:39:20";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;1632;13;G1
6431;"2017-03-05 22:48:51";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;627;16;G1
6431;"2017-03-05 22:48:51";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;627;16;G1
6431;"2017-03-05 22:48:51";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;627;16;G1
6432;"2017-03-05 22:53:58";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;2149;2;G1
6432;"2017-03-05 22:53:58";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;2149;2;G1
6432;"2017-03-05 22:53:58";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;2149;2;G1
6432;"2017-03-05 22:53:58";2017-09-01;"Vilniaus ""Žiburio"" pradinė mokykla";190022638;lt;1;2149;2;G1
6432;"2017-03-05 22:53:58";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;2149;2;G1
6433;"2017-03-05 23:03:20";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;5;2149;2;G1
6433;"2017-03-05 23:03:20";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;5;2149;2;G1
6433;"2017-03-05 23:03:20";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;5;2149;2;G1
6434;"2017-03-05 23:07:48";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;1;801;1;G1
6435;"2017-03-05 23:08:31";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;;;
6435;"2017-03-05 23:08:31";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;;;
6436;"2017-03-05 23:15:26";2017-09-01;"Vilniaus darželis - mokykla ""Vaivorykštė""";190013393;ru;1;;;
6437;"2017-03-05 23:24:23";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;392;17;G1
6437;"2017-03-05 23:24:23";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;392;17;G1
6437;"2017-03-05 23:24:23";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;392;17;G1
6437;"2017-03-05 23:24:23";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;392;17;G1
6437;"2017-03-05 23:24:23";2017-09-01;"Vilniaus karaliaus Mindaugo mokykla";190005336;lt;1;392;17;G1
6438;"2017-03-06 00:01:19";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;;;
6439;"2017-03-06 00:03:33";2017-09-01;"Vilniaus darželis - mokykla ""Vaivorykštė""";190013393;ru;1;2655;4;G1
6440;"2017-03-06 00:39:20";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;5;536;8;G1
6441;"2017-03-06 01:17:31";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;1620;12;G1
6442;"2017-03-06 07:17:10";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;2574;13;G1
6443;"2017-03-06 07:34:02";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;266;4;G1
6444;"2017-03-06 08:07:58";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;1749;7;G1
6444;"2017-03-06 08:07:58";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;1749;7;G1
6444;"2017-03-06 08:07:58";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;1749;7;G1
6444;"2017-03-06 08:07:58";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;1749;7;G1
6444;"2017-03-06 08:07:58";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;1749;7;G1
6445;"2017-03-06 08:08:29";2017-09-01;"Vilniaus ""Santaros"" progimnazija";304089978;ru;1;379;13;G1
6447;"2017-03-06 08:08:59";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;1695;12;G1
6448;"2017-03-06 08:16:48";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;23;13;G1
6448;"2017-03-06 08:16:48";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;23;13;G1
6448;"2017-03-06 08:16:48";2017-09-01;"Vilniaus Volungės darželis-mokykla";191713046;lt;1;23;13;G1
6449;"2017-03-06 08:21:21";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;154;17;G1
6449;"2017-03-06 08:21:21";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;154;17;G1
6449;"2017-03-06 08:21:21";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;9;154;17;G1
6450;"2017-03-06 08:33:42";2017-09-01;"Vilniaus darželis-mokykla ""Vilija""";190022976;pl;1;2648;7;G1
6451;"2017-03-06 08:34:14";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;150;12;G1
6452;"2017-03-06 08:36:14";2017-09-01;"Vilniaus ""Santaros"" progimnazija";304089978;ru;1;408;19;G1
6453;"2017-03-06 08:43:46";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;1135;4;G1
6454;"2017-03-06 08:57:04";2017-09-01;"Vilniaus darželis - mokykla ""Saulutė""";190022061;ru;1;2861;13;G1
6455;"2017-03-06 09:00:34";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;1;203;8;G1
6455;"2017-03-06 09:00:34";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;203;8;G1
6455;"2017-03-06 09:00:34";2017-09-01;"Vilniaus ""Pelėdos"" pradinė mokykla";190016165;lt;1;203;8;G1
6455;"2017-03-06 09:00:34";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;203;8;G1
6455;"2017-03-06 09:00:34";2017-09-01;"Vilniaus Sausio 13-osios mokykla";190005293;lt;1;203;8;G1
6456;"2017-03-06 09:01:14";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;5;469;8;G1
6457;"2017-03-06 09:03:19";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;125;7;G1
6458;"2017-03-06 09:05:38";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;27;11;G1
6458;"2017-03-06 09:05:38";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;27;11;G1
6459;"2017-03-06 09:06:53";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;319;12;G1
6459;"2017-03-06 09:06:53";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;319;12;G1
6459;"2017-03-06 09:06:53";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;319;12;G1
6459;"2017-03-06 09:06:53";2017-09-01;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;1;319;12;G1
6460;"2017-03-06 09:07:41";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;196;16;G1
6460;"2017-03-06 09:07:41";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;196;16;G1
6460;"2017-03-06 09:07:41";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;196;16;G1
6460;"2017-03-06 09:07:41";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;196;16;G1
6460;"2017-03-06 09:07:41";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;196;16;G1
6461;"2017-03-06 09:07:45";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;;;
6463;"2017-03-06 09:08:40";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;168;12;G1
6464;"2017-03-06 09:10:13";2017-09-01;"Vilniaus ""Santaros"" progimnazija";304089978;ru;5;547;12;G1
6464;"2017-03-06 09:10:13";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;547;12;G1
6465;"2017-03-06 09:10:58";2017-09-01;"Vilniaus Žvėryno gimnazija";190001081;lt;5;265;6;G1
6466;"2017-03-06 09:19:50";2017-09-01;"Vilniaus darželis - mokykla ""Vaivorykštė""";190013393;ru;1;456;2;G1
6467;"2017-03-06 09:20:47";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;5;655;9;G1
6468;"2017-03-06 09:21:45";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;23;13;G1
6468;"2017-03-06 09:21:45";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;23;13;G1
6468;"2017-03-06 09:21:45";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;23;13;G1
6468;"2017-03-06 09:21:45";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;23;13;G1
6468;"2017-03-06 09:21:45";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;23;13;G1
6469;"2017-03-06 09:27:03";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;5;2820;14;G1
6469;"2017-03-06 09:27:03";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;5;2820;14;G1
6469;"2017-03-06 09:27:03";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;5;2820;14;G1
6469;"2017-03-06 09:27:03";2017-09-01;"Vilniaus ""Vilnies"" pagrindinė mokykla";191715435;lt;5;2820;14;G1
6470;"2017-03-06 09:27:12";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;1;1977;2;G1
6471;"2017-03-06 09:27:31";2017-09-01;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;1;;;
6471;"2017-03-06 09:27:31";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;;;
6471;"2017-03-06 09:27:31";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;1;;;
6471;"2017-03-06 09:27:31";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;1;;;
6471;"2017-03-06 09:27:31";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;;;
6472;"2017-03-06 09:27:33";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;450;13;G1
6473;"2017-03-06 09:31:22";2017-09-01;"Vilniaus Simono Stanevičiaus progimnazija";290008970;lt;5;135;17;G1
6473;"2017-03-06 09:31:22";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;5;135;17;G1
6473;"2017-03-06 09:31:22";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;5;135;17;G1
6473;"2017-03-06 09:31:22";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;5;135;17;G1
6474;"2017-03-06 09:31:47";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;170;12;G1
6474;"2017-03-06 09:31:47";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;170;12;G1
6474;"2017-03-06 09:31:47";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;170;12;G1
6475;"2017-03-06 09:34:45";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;2656;4;G1
6476;"2017-03-06 09:36:01";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;1;910;10;G1
6476;"2017-03-06 09:36:01";2017-09-01;"Vilniaus ""Ryto"" progimnazija";190006057;lt;1;910;10;G1
6477;"2017-03-06 09:37:04";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;117;11;G1
6478;"2017-03-06 09:39:08";2017-09-01;"Vilniaus ""Minties"" gimnazija";190005717;lt;9;910;10;G1
6479;"2017-03-06 09:40:13";2017-09-01;"Vilniaus ""Žaros"" gimnazija";190007910;ru;1;142;14;G1
6480;"2017-03-06 09:44:55";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;1;136;14;G1
6480;"2017-03-06 09:44:55";2017-09-01;"Vilniaus ""Atžalyno"" mokykla-darželis";191665861;lt;1;136;14;G1
6482;"2017-03-06 09:47:03";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;1;412;10;G1
6483;"2017-03-06 09:48:50";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;5;117;11;G1
6484;"2017-03-06 09:50:56";2017-03-08;"Vilniaus Liepkalnio pagrindinė mokykla";190007159;ru;7;626;16;G1
6485;"2017-03-06 09:51:28";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;555;9;G1
6486;"2017-03-06 09:51:53";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;580;17;G1
6486;"2017-03-06 09:51:53";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;580;17;G1
6488;"2017-03-06 09:56:22";2017-09-01;"Vilniaus Jono Pauliaus II gimnazija";191715588;pl;9;27;11;G1
6489;"2017-03-06 09:56:39";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;7;2710;7;G1
6490;"2017-03-06 09:57:04";2017-09-01;"Vilniaus Simono Konarskio mokykla";190005140;pl;1;587;10;G1
6491;"2017-03-06 09:57:31";2017-09-01;"Vilniaus darželis - mokykla ""Vaivorykštė""";190013393;ru;1;694;2;G1
6492;"2017-03-06 09:58:52";2017-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;2006;1;G1
6493;"2017-03-06 10:02:21";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;135;17;G1
6493;"2017-03-06 10:02:21";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;135;17;G1
6493;"2017-03-06 10:02:21";2017-09-01;"Vilniaus Sausio 13-osios mokykla";190005293;lt;1;135;17;G1
6493;"2017-03-06 10:02:21";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;135;17;G1
6493;"2017-03-06 10:02:21";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;135;17;G1
6494;"2017-03-06 10:03:38";2017-09-01;"Vilniaus ""Atžalyno"" mokykla-darželis";191665861;lt;1;;;
6494;"2017-03-06 10:03:38";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;1;;;
6495;"2017-03-06 10:04:59";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;480;6;G1
6496;"2017-03-06 10:11:53";2017-09-01;"Vilniaus darželis-mokykla ""Vilija""";190022976;pl;1;567;7;G1
6496;"2017-03-06 10:11:53";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;567;7;G1
6497;"2017-03-06 10:13:09";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;5;643;12;G1
6498;"2017-03-06 10:16:08";2018-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;885;1;G1
6498;"2017-03-06 10:16:08";2018-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;885;1;G1
6499;"2017-03-06 10:17:39";2017-09-01;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";190000175;ru;1;;;
6500;"2017-03-06 10:17:45";2017-09-01;"Vilniaus savivaldybės Grigiškių pradinė mokykla";190648581;lt;1;520;21;G89
6501;"2017-03-06 10:18:36";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;5;141;5;G1
6502;"2017-03-06 10:20:12";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;1;142;14;G1
6503;"2017-03-06 10:26:20";2017-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;796;1;G1
6505;"2017-03-06 10:26:47";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;23;13;G1
6506;"2017-03-06 10:27:30";2017-09-01;"Vilniaus Naujininkų mokykla";190007344;lt;1;134;19;G1
6507;"2017-03-06 10:33:30";2017-09-01;"Vilniaus Pranciškaus Skorinos gimnazija";191722390;by;1;69;1;G1
6508;"2017-03-06 10:33:48";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;562;2;G1
6508;"2017-03-06 10:33:48";2017-09-01;"Vilniaus šv. Kristoforo gimnazija";302420721;lt;9;562;2;G1
6509;"2017-03-06 10:36:54";2017-09-01;"Vilniaus Vladislavo Sirokomlės vidurinė mokykla";190001462;pl;1;;;
6510;"2017-03-06 10:37:03";2017-09-01;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";190000175;ru;5;;;
6511;"2017-03-06 10:39:52";2017-09-01;"Vilniaus darželis - mokykla ""Vaivorykštė""";190013393;ru;1;34;1;G1
6512;"2017-03-06 10:42:46";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;1;;;
6513;"2017-03-06 10:44:43";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;629;12;G1
6514;"2017-03-06 10:49:32";2017-09-01;"Vilniaus Žvėryno gimnazija";190001081;lt;9;288;6;G1
6514;"2017-03-06 10:49:32";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;288;6;G1
6514;"2017-03-06 10:49:32";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;288;6;G1
6514;"2017-03-06 10:49:32";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;288;6;G1
6515;"2017-03-06 10:52:12";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;910;10;G1
6515;"2017-03-06 10:52:12";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;5;910;10;G1
6516;"2017-03-06 10:52:33";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;5;358;10;G1
6517;"2017-03-06 10:52:55";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;2656;4;G1
6517;"2017-03-06 10:52:55";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;2656;4;G1
6517;"2017-03-06 10:52:55";2017-09-01;"Vilniaus karaliaus Mindaugo mokykla";190005336;lt;1;2656;4;G1
6517;"2017-03-06 10:52:55";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;2656;4;G1
6518;"2017-03-06 10:55:07";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;482;1;G1
6518;"2017-03-06 10:55:07";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;482;1;G1
6518;"2017-03-06 10:55:07";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;482;1;G1
6519;"2017-03-06 10:56:21";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;0;666;A461
6520;"2017-03-06 10:58:50";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;716;17;G1
6520;"2017-03-06 10:58:50";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;716;17;G1
6521;"2017-03-06 11:01:14";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;396;12;G1
6522;"2017-03-06 11:05:39";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;117;11;G1
6523;"2017-03-06 11:07:33";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;116;6;G1
6523;"2017-03-06 11:07:33";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;116;6;G1
6524;"2017-03-06 11:12:47";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;345;2;G1
6524;"2017-03-06 11:12:47";2017-09-01;"Vilniaus licėjus";291221220;lt;9;345;2;G1
6524;"2017-03-06 11:12:47";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;9;345;2;G1
6525;"2017-03-06 11:14:36";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;664;13;G1
6526;"2017-03-06 11:17:55";2017-09-01;"Vilniaus ""Atgajos"" specialioji mokykla";190981194;lt;9;687;7;G1
6527;"2017-03-06 11:23:00";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;386;17;G1
6528;"2017-03-06 11:23:12";2017-09-01;"Vilniaus Vladislavo Sirokomlės vidurinė mokykla";190001462;pl;1;14;14;G1
6529;"2017-03-06 11:23:48";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;1977;2;G1
6529;"2017-03-06 11:23:48";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;1977;2;G1
6530;"2017-03-06 11:27:13";2017-09-01;"Vilniaus Vladislavo Sirokomlės vidurinė mokykla";190001462;pl;1;14;14;G1
6531;"2017-03-06 11:27:56";2017-09-01;"Vilniaus Naujamiesčio mokykla";290004420;ru;1;632;17;G1
6533;"2017-03-06 11:33:51";2017-09-01;"Vilniaus ""Ryto"" progimnazija";190006057;lt;1;1584;1;G1
6534;"2017-03-06 11:34:44";2017-09-01;"Vilniaus Pranciškaus Skorinos gimnazija";191722390;by;6;2732;9;G1
6535;"2017-03-06 11:38:13";2017-09-01;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;1;536;8;G1
6535;"2017-03-06 11:38:13";2017-09-01;"Vilniaus ""Pelėdos"" pradinė mokykla";190016165;lt;1;536;8;G1
6535;"2017-03-06 11:38:13";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;1;536;8;G1
6535;"2017-03-06 11:38:13";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;536;8;G1
6536;"2017-03-06 11:47:14";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;567;7;G1
6536;"2017-03-06 11:47:14";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;567;7;G1
6536;"2017-03-06 11:47:14";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;567;7;G1
6536;"2017-03-06 11:47:14";2017-09-01;"Vilniaus ""Aušros"" mokykla-darželis";190032365;lt;1;567;7;G1
6536;"2017-03-06 11:47:14";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;567;7;G1
6538;"2017-03-06 11:49:44";2017-09-01;"Vilniaus Antakalnio gimnazija";302817872;lt;9;696;13;G1
6539;"2017-03-06 11:53:58";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;5;536;8;G1
6539;"2017-03-06 11:53:58";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;5;536;8;G1
6540;"2017-03-06 11:55:22";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;405;7;G1
6541;"2017-03-06 11:57:28";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;2572;17;G1
6542;"2017-03-06 12:02:42";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;2;536;8;G1
6543;"2017-03-06 12:02:59";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;1;942;14;G1
6545;"2017-03-06 12:05:35";2017-09-01;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;1;2710;7;G1
6545;"2017-03-06 12:05:35";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;2710;7;G1
6545;"2017-03-06 12:05:35";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;2710;7;G1
6546;"2017-03-06 12:05:36";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;321;17;G1
6546;"2017-03-06 12:05:36";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;321;17;G1
6546;"2017-03-06 12:05:36";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;321;17;G1
6546;"2017-03-06 12:05:36";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;9;321;17;G1
6547;"2017-03-06 12:08:31";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;1;;;
6547;"2017-03-06 12:08:31";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;1;;;
6547;"2017-03-06 12:08:31";2017-09-01;"Vilniaus darželis-mokykla ""Berželis""";190026120;ru;1;;;
6548;"2017-03-06 12:10:32";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;536;8;G1
6549;"2017-03-06 12:10:56";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;619;9;G1
6550;"2017-03-06 12:17:02";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;694;2;G1
6550;"2017-03-06 12:17:02";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;694;2;G1
6550;"2017-03-06 12:17:02";2017-09-01;"Vilniaus licėjus";291221220;lt;9;694;2;G1
6550;"2017-03-06 12:17:02";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;694;2;G1
6550;"2017-03-06 12:17:02";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;694;2;G1
6551;"2017-03-06 12:22:11";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;2653;7;G1
6551;"2017-03-06 12:22:11";2017-09-01;"Vilniaus ""Aušros"" mokykla-darželis";190032365;lt;1;2653;7;G1
6551;"2017-03-06 12:22:11";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;2653;7;G1
6551;"2017-03-06 12:22:11";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;2653;7;G1
6552;"2017-03-06 12:25:22";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;1;1646;1;G1
6553;"2017-03-06 12:29:52";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;;;
6553;"2017-03-06 12:29:52";2017-09-01;"Vilniaus Antakalnio gimnazija";302817872;lt;9;;;
6554;"2017-03-06 12:37:07";2017-09-01;"Vilniaus licėjus";291221220;lt;9;2771;14;G1
6554;"2017-03-06 12:37:07";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;2771;14;G1
6554;"2017-03-06 12:37:07";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;2771;14;G1
6554;"2017-03-06 12:37:07";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;2771;14;G1
